chr	end	rsID	gene.symbol	ClinicalSignificance.1	PhenotypeList	trait	pvalue	start.x	start.y	epi_chr	epi_start	epi_end	epi_state	eQTL_gut_tissue	eQTL_gut_gene
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61570783	rs174547	FADS1	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000149485.12	Stomach
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61564000	61579400	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000149485.12	Stomach
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000149485.12	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000134824.9	Esophagus_Muscularis
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000134825.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000134824.9	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000124920.9	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000149485.12	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61565800	61572000	4_Tx	ENSG00000134824.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000149485.12	Stomach
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61570783	rs174547	FADS2	NA	NA	diabetes mellitus	7e-25	61570782	61570783	chr11	61561400	61581600	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597400	61601800	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597800	61601600	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134825.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61597600	61599800	5_TxWk	ENSG00000134825.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596600	61598200	2_TssAFlnk	ENSG00000134825.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000149485.12	Stomach
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000124920.9	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000134824.9	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000149485.12	Colon_Sigmoid
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000134824.9	Esophagus_Muscularis
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000134824.9	Small_Intestine_Terminal_Ileum
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000134824.9	Colon_Transverse
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000149485.12	Esophagus_Mucosa
chr11	61597972	rs1535	FADS2	NA	NA	metabolic syndrome	4e-07	61597971	61597972	chr11	61596800	61599200	7_Enh	ENSG00000134825.9	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65880400	65905000	5_TxWk	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65880400	65905000	5_TxWk	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65880400	65905000	5_TxWk	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65880400	65905000	5_TxWk	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65880400	65905000	5_TxWk	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65900800	5_TxWk	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65900800	5_TxWk	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65900800	5_TxWk	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65900800	5_TxWk	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65900800	5_TxWk	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894200	65895200	7_Enh	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894200	65895200	7_Enh	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894200	65895200	7_Enh	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894200	65895200	7_Enh	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894200	65895200	7_Enh	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893800	65895200	7_Enh	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893800	65895200	7_Enh	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893800	65895200	7_Enh	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893800	65895200	7_Enh	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893800	65895200	7_Enh	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893400	65895400	7_Enh	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893400	65895400	7_Enh	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893400	65895400	7_Enh	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893400	65895400	7_Enh	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65893400	65895400	7_Enh	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65891400	65895200	7_Enh	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65891400	65895200	7_Enh	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65891400	65895200	7_Enh	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65891400	65895200	7_Enh	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65891400	65895200	7_Enh	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895400	7_Enh	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895400	7_Enh	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895400	7_Enh	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895400	7_Enh	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895400	7_Enh	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895200	1_TssA	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895200	1_TssA	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895200	1_TssA	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895200	1_TssA	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65895000	65895200	1_TssA	ENSG00000087365.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894600	65900800	5_TxWk	ENSG00000174996.7	Esophagus_Mucosa
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894600	65900800	5_TxWk	ENSG00000174851.10	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894600	65900800	5_TxWk	ENSG00000174996.7	Colon_Transverse
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894600	65900800	5_TxWk	ENSG00000255320.1	Esophagus_Muscularis
chr11	65895166	rs564343	PACS1	NA	NA	obesity	2e-09	65895165	65895166	chr11	65894600	65900800	5_TxWk	ENSG00000087365.10	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116605200	116615800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116603800	116617000	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116605400	116616800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116603800	116617000	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116605200	116615800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116604000	116616400	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116604000	116616800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116605400	116616800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116603800	116628600	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116604000	116616800	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	4e-24	116607436	116607437	chr11	116603800	116628600	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116607437	rs1558861	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116607436	116607437	chr11	116604000	116616400	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116630200	116633000	5_TxWk	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116626600	116636200	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116626600	116636000	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116631000	116634000	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116631000	116634000	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116616200	116635800	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116626600	116636200	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
chr11	116631707	rs3825041	BUD13	NA	NA	Hypertriglyceridemia	7e-20	116631706	116631707	chr11	116616400	116636600	4_Tx	ENSG00000254851.1	Esophagus_Muscularis
